factura_id,cliente_id,num_corte,fecha_corte,monto,condicion_dias,antiguedad_meses,tiene_garantia,sector_retail,sector_manufactura,sector_servicios,sector_construccion,sector_agro,sector_tecnologia,sector_salud,sector_transporte,num_facturas_prev,mora_promedio_hist,mora_ultimo_tramo,tasa_cumplimiento,monto_promedio_hist,ratio_monto,moras_consecutivas,num_gestiones_factura,dias_desde_ultima_gestion,dias_desde_emision,dias_hasta_vence,tasa_contacto_cliente,ultimo_resultado_enc,num_no_contesta_cons,tiene_disputa_activa,tiene_promesa_activa,num_promesas_rotas,tasa_cumpl_promesas,promesas_total,target
FAC000886,CLI0013,2,2023-06-20,8335.38,30,8,0,0,1,0,0,0,0,0,0,3,0.0,0.0,1.0,49813.14,0.1673,0,2,1.0,43,-13,0.3333,8.0,0,0,0,0,1.0,0,+60
FAC000886,CLI0013,3,2023-06-25,8335.38,30,8,0,0,1,0,0,0,0,0,0,3,0.0,0.0,1.0,49813.14,0.1673,0,3,5.0,48,-18,0.3333,6.0,1,0,0,0,1.0,0,+60
FAC000886,CLI0013,4,2023-07-05,8335.38,30,8,0,0,1,0,0,0,0,0,0,3,0.0,0.0,1.0,49813.14,0.1673,0,4,10.0,58,-28,0.3333,4.0,0,1,0,0,1.0,0,+60
FAC000886,CLI0013,5,2023-07-11,8335.38,30,8,0,0,1,0,0,0,0,0,0,3,0.0,0.0,1.0,49813.14,0.1673,0,5,6.0,64,-34,0.3333,4.0,0,1,0,0,1.0,0,+60
FAC000891,CLI0013,0,2023-05-09,52788.14,60,8,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,39443.7,1.3383,0,0,,0,60,0.3333,,0,0,0,0,1.0,0,+90
FAC000891,CLI0013,1,2023-05-28,52788.14,60,8,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,39443.7,1.3383,0,1,19.0,19,41,0.3333,3.0,0,0,0,0,1.0,0,+90
FAC000891,CLI0013,2,2023-07-15,52788.14,60,8,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,39443.7,1.3383,0,2,48.0,67,-7,0.3333,6.0,1,0,0,0,1.0,0,+90
FAC000891,CLI0013,3,2023-07-19,52788.14,60,8,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,39443.7,1.3383,0,3,4.0,71,-11,0.3333,6.0,2,0,0,0,1.0,0,+90
FAC000891,CLI0013,4,2023-08-05,52788.14,60,8,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,39443.7,1.3383,0,4,17.0,88,-28,0.3333,6.0,3,0,0,0,1.0,0,+90
FAC000891,CLI0013,5,2023-08-13,52788.14,60,8,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,39443.7,1.3383,0,5,8.0,96,-36,0.3333,5.0,4,0,0,0,1.0,0,+90
FAC000891,CLI0013,6,2023-08-26,52788.14,60,8,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,39443.7,1.3383,0,6,13.0,109,-49,0.3333,3.0,0,0,0,0,1.0,0,+90
FAC000891,CLI0013,7,2023-08-28,52788.14,60,8,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,39443.7,1.3383,0,7,2.0,111,-51,0.3333,5.0,1,0,0,0,1.0,0,+90
FAC000891,CLI0013,8,2023-09-05,52788.14,60,8,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,39443.7,1.3383,0,8,8.0,119,-59,0.3333,8.0,0,0,0,0,1.0,0,+90
FAC000908,CLI0013,0,2023-05-12,50212.46,90,8,0,0,1,0,0,0,0,0,0,5,0.0,0.0,1.0,42112.59,1.1923,0,0,,0,90,0.3333,,0,0,0,0,1.0,0,+60
FAC000908,CLI0013,1,2023-08-20,50212.46,90,8,0,0,1,0,0,0,0,0,0,5,0.0,0.0,1.0,42112.59,1.1923,0,1,100.0,100,-10,0.3333,3.0,0,0,0,0,1.0,0,+60
FAC000908,CLI0013,2,2023-08-29,50212.46,90,8,0,0,1,0,0,0,0,0,0,5,0.0,0.0,1.0,42112.59,1.1923,0,2,9.0,109,-19,0.3333,3.0,0,0,0,0,1.0,0,+60
FAC000908,CLI0013,3,2023-08-31,50212.46,90,8,0,0,1,0,0,0,0,0,0,5,0.0,0.0,1.0,42112.59,1.1923,0,3,2.0,111,-21,0.3333,2.0,0,0,1,0,1.0,0,+60
FAC000919,CLI0013,0,2023-05-13,40846.97,30,8,0,0,1,0,0,0,0,0,0,6,0.0,0.0,1.0,43462.57,0.9398,0,0,,0,30,0.3333,,0,0,0,0,1.0,0,+30
FAC000919,CLI0013,1,2023-06-15,40846.97,30,8,0,0,1,0,0,0,0,0,0,6,0.0,0.0,1.0,43462.57,0.9398,0,1,33.0,33,-3,0.3333,6.0,1,0,0,0,1.0,0,+30
FAC000919,CLI0013,2,2023-06-27,40846.97,30,8,0,0,1,0,0,0,0,0,0,6,0.0,0.0,1.0,43462.57,0.9398,0,2,12.0,45,-15,0.3333,2.0,0,0,1,0,1.0,0,+30
FAC000919,CLI0013,3,2023-07-06,40846.97,30,8,0,0,1,0,0,0,0,0,0,6,0.0,0.0,1.0,43462.57,0.9398,0,3,9.0,54,-24,0.3333,6.0,1,0,0,0,1.0,0,+30
FAC001132,CLI0013,0,2023-06-06,52068.77,60,8,0,0,1,0,0,0,0,0,0,7,21.0,21.0,0.5,43088.91,1.2084,0,0,,0,60,0.3333,,0,0,0,0,1.0,0,+30
FAC001132,CLI0013,1,2023-08-15,52068.77,60,8,0,0,1,0,0,0,0,0,0,7,21.0,21.0,0.5,43088.91,1.2084,0,1,70.0,70,-10,0.3333,2.0,0,0,1,0,1.0,0,+30
FAC001194,CLI0013,0,2023-06-15,39669.7,60,8,0,0,1,0,0,0,0,0,0,8,26.0,26.0,0.3333,44211.39,0.8973,0,0,,0,60,0.25,,0,0,0,0,1.0,0,+60
FAC001194,CLI0013,1,2023-07-02,39669.7,60,8,0,0,1,0,0,0,0,0,0,8,26.0,26.0,0.3333,44211.39,0.8973,0,1,17.0,17,43,0.25,6.0,1,0,0,0,1.0,0,+60
FAC001194,CLI0013,2,2023-08-20,39669.7,60,8,0,0,1,0,0,0,0,0,0,8,26.0,26.0,0.3333,44211.39,0.8973,0,2,49.0,66,-6,0.25,6.0,2,0,0,0,1.0,0,+60
FAC001194,CLI0013,3,2023-09-05,39669.7,60,8,0,0,1,0,0,0,0,0,0,8,26.0,26.0,0.3333,44211.39,0.8973,0,3,16.0,82,-22,0.25,6.0,3,0,0,0,1.0,0,+60
FAC001194,CLI0013,4,2023-09-06,39669.7,60,8,0,0,1,0,0,0,0,0,0,8,26.0,26.0,0.3333,44211.39,0.8973,0,4,1.0,83,-23,0.25,1.0,0,0,0,0,1.0,0,+60
FAC001194,CLI0013,5,2023-09-09,39669.7,60,8,0,0,1,0,0,0,0,0,0,8,26.0,26.0,0.3333,44211.39,0.8973,0,5,3.0,86,-26,0.25,5.0,1,0,0,0,1.0,0,+60
FAC001218,CLI0013,0,2023-06-18,25199.84,90,8,0,0,1,0,0,0,0,0,0,9,26.0,26.0,0.3333,43706.76,0.5766,0,0,,0,90,0.25,,0,0,0,0,1.0,0,+30
FAC001218,CLI0013,1,2023-09-17,25199.84,90,8,0,0,1,0,0,0,0,0,0,9,26.0,26.0,0.3333,43706.76,0.5766,0,1,91.0,91,-1,0.25,0.0,0,0,0,0,1.0,0,+30
FAC001218,CLI0013,2,2023-09-18,25199.84,90,8,0,0,1,0,0,0,0,0,0,9,26.0,26.0,0.3333,43706.76,0.5766,0,2,1.0,92,-2,0.25,6.0,1,0,0,0,1.0,0,+30
FAC001254,CLI0013,0,2023-06-22,55711.86,30,8,0,0,1,0,0,0,0,0,0,10,26.0,26.0,0.3333,41856.07,1.331,0,0,,0,30,0.4,,0,0,0,0,1.0,0,+30
FAC001254,CLI0013,1,2023-07-25,55711.86,30,8,0,0,1,0,0,0,0,0,0,10,26.0,26.0,0.3333,41856.07,1.331,0,1,33.0,33,-3,0.4,1.0,0,0,0,0,1.0,0,+30
FAC001254,CLI0013,2,2023-07-26,55711.86,30,8,0,0,1,0,0,0,0,0,0,10,26.0,26.0,0.3333,41856.07,1.331,0,2,1.0,34,-4,0.4,1.0,0,0,0,0,1.0,0,+30
FAC001254,CLI0013,3,2023-07-27,55711.86,30,8,0,0,1,0,0,0,0,0,0,10,26.0,26.0,0.3333,41856.07,1.331,0,3,1.0,35,-5,0.4,6.0,1,0,0,0,1.0,0,+30
FAC001363,CLI0013,0,2023-07-06,36289.23,45,8,0,0,1,0,0,0,0,0,0,11,25.5,20.0,0.25,43115.69,0.8417,0,0,,0,45,0.4,,0,0,0,1,0.0,1,on_time
FAC001480,CLI0013,0,2023-07-21,38226.49,90,8,0,0,1,0,0,0,0,0,0,12,28.6,33.67,0.2,42546.81,0.8985,0,0,,0,90,0.3889,,0,0,0,1,0.0,1,+30
FAC001480,CLI0013,1,2023-10-26,38226.49,90,8,0,0,1,0,0,0,0,0,0,12,28.6,33.67,0.2,42546.81,0.8985,0,1,97.0,97,-7,0.3889,4.0,0,1,0,1,0.0,1,+30
FAC001677,CLI0013,0,2023-08-19,49319.5,60,8,0,0,1,0,0,0,0,0,0,13,24.67,23.33,0.1667,42214.48,1.1683,0,0,,0,60,0.4167,,0,0,0,1,0.0,2,+60
FAC001677,CLI0013,1,2023-10-04,49319.5,60,8,0,0,1,0,0,0,0,0,0,13,24.67,23.33,0.1667,42214.48,1.1683,0,1,46.0,46,14,0.4167,2.0,0,0,1,1,0.0,2,+60
FAC001677,CLI0013,2,2023-10-23,49319.5,60,8,0,0,1,0,0,0,0,0,0,13,24.67,23.33,0.1667,42214.48,1.1683,0,2,19.0,65,-5,0.4167,6.0,1,0,1,1,0.0,2,+60
FAC001677,CLI0013,3,2023-11-06,49319.5,60,8,0,0,1,0,0,0,0,0,0,13,24.67,23.33,0.1667,42214.48,1.1683,0,3,14.0,79,-19,0.4167,6.0,2,0,1,1,0.0,2,+60
FAC001677,CLI0013,4,2023-11-21,49319.5,60,8,0,0,1,0,0,0,0,0,0,13,24.67,23.33,0.1667,42214.48,1.1683,0,4,15.0,94,-34,0.4167,3.0,0,0,0,1,0.0,2,+60
FAC001677,CLI0013,5,2023-11-28,49319.5,60,8,0,0,1,0,0,0,0,0,0,13,24.67,23.33,0.1667,42214.48,1.1683,0,5,7.0,101,-41,0.4167,5.0,1,0,0,1,0.0,2,+60
FAC001677,CLI0013,6,2023-12-03,49319.5,60,8,0,0,1,0,0,0,0,0,0,13,24.67,23.33,0.1667,42214.48,1.1683,0,6,5.0,106,-46,0.4167,5.0,2,0,0,1,0.0,2,+60
FAC001852,CLI0013,0,2023-09-14,69195.84,60,8,0,0,1,0,0,0,0,0,0,14,22.44,9.33,0.2222,42721.98,1.6197,0,0,,0,60,0.4706,,0,0,0,2,0.3333,3,+90
FAC001852,CLI0013,1,2023-11-23,69195.84,60,8,0,0,1,0,0,0,0,0,0,14,22.44,9.33,0.2222,42721.98,1.6197,0,1,70.0,70,-10,0.4706,1.0,0,0,0,2,0.3333,3,+90
FAC001852,CLI0013,2,2023-11-24,69195.84,60,8,0,0,1,0,0,0,0,0,0,14,22.44,9.33,0.2222,42721.98,1.6197,0,2,1.0,71,-11,0.4706,6.0,1,0,0,2,0.3333,3,+90
FAC001852,CLI0013,3,2023-11-25,69195.84,60,8,0,0,1,0,0,0,0,0,0,14,22.44,9.33,0.2222,42721.98,1.6197,0,3,1.0,72,-12,0.4706,6.0,2,0,0,2,0.3333,3,+90
FAC001852,CLI0013,4,2023-11-30,69195.84,60,8,0,0,1,0,0,0,0,0,0,14,22.44,9.33,0.2222,42721.98,1.6197,0,4,5.0,77,-17,0.4706,6.0,3,0,0,2,0.3333,3,+90
FAC001852,CLI0013,5,2023-12-04,69195.84,60,8,0,0,1,0,0,0,0,0,0,14,22.44,9.33,0.2222,42721.98,1.6197,0,5,4.0,81,-21,0.4706,5.0,4,0,0,2,0.3333,3,+90
FAC001852,CLI0013,6,2023-12-23,69195.84,60,8,0,0,1,0,0,0,0,0,0,14,22.44,9.33,0.2222,42721.98,1.6197,0,6,19.0,100,-40,0.4706,8.0,0,0,0,2,0.3333,3,+90
FAC001852,CLI0013,7,2023-12-31,69195.84,60,8,0,0,1,0,0,0,0,0,0,14,22.44,9.33,0.2222,42721.98,1.6197,0,7,8.0,108,-48,0.4706,5.0,1,0,0,2,0.3333,3,+90
FAC001852,CLI0013,8,2024-01-03,69195.84,60,8,0,0,1,0,0,0,0,0,0,14,22.44,9.33,0.2222,42721.98,1.6197,0,8,3.0,111,-51,0.4706,5.0,2,0,0,2,0.3333,3,+90
FAC001852,CLI0013,9,2024-01-28,69195.84,60,8,0,0,1,0,0,0,0,0,0,14,22.44,9.33,0.2222,42721.98,1.6197,0,9,25.0,136,-76,0.4706,3.0,0,0,0,2,0.3333,3,+90
FAC001852,CLI0013,10,2024-02-01,69195.84,60,8,0,0,1,0,0,0,0,0,0,14,22.44,9.33,0.2222,42721.98,1.6197,0,10,4.0,140,-80,0.4706,5.0,1,0,0,2,0.3333,3,+90
FAC002009,CLI0013,0,2023-10-09,59267.58,60,8,0,0,1,0,0,0,0,0,0,15,25.75,2.33,0.1667,44486.91,1.3322,0,0,,0,60,0.4865,,0,0,0,2,0.3333,4,+90
FAC002009,CLI0013,1,2023-12-16,59267.58,60,8,0,0,1,0,0,0,0,0,0,15,25.75,2.33,0.1667,44486.91,1.3322,0,1,68.0,68,-8,0.4865,0.0,0,0,0,2,0.3333,4,+90
FAC002009,CLI0013,2,2023-12-21,59267.58,60,8,0,0,1,0,0,0,0,0,0,15,25.75,2.33,0.1667,44486.91,1.3322,0,2,5.0,73,-13,0.4865,6.0,1,0,0,2,0.3333,4,+90
FAC002009,CLI0013,3,2024-02-03,59267.58,60,8,0,0,1,0,0,0,0,0,0,15,25.75,2.33,0.1667,44486.91,1.3322,0,3,44.0,117,-57,0.4865,2.0,0,0,1,2,0.3333,4,+90
FAC002009,CLI0013,4,2024-03-01,59267.58,60,8,0,0,1,0,0,0,0,0,0,15,25.75,2.33,0.1667,44486.91,1.3322,0,4,27.0,144,-84,0.4865,6.0,1,0,1,2,0.3333,4,+90
FAC002009,CLI0013,5,2024-03-03,59267.58,60,8,0,0,1,0,0,0,0,0,0,15,25.75,2.33,0.1667,44486.91,1.3322,0,5,2.0,146,-86,0.4865,8.0,0,0,1,2,0.3333,4,+90
FAC002009,CLI0013,6,2024-03-05,59267.58,60,8,0,0,1,0,0,0,0,0,0,15,25.75,2.33,0.1667,44486.91,1.3322,0,6,2.0,148,-88,0.4865,4.0,0,1,1,2,0.3333,4,+90
FAC002009,CLI0013,7,2024-03-21,59267.58,60,8,0,0,1,0,0,0,0,0,0,15,25.75,2.33,0.1667,44486.91,1.3322,0,7,16.0,164,-104,0.4865,8.0,0,0,1,2,0.3333,4,+90
FAC002009,CLI0013,8,2024-03-25,59267.58,60,8,0,0,1,0,0,0,0,0,0,15,25.75,2.33,0.1667,44486.91,1.3322,0,8,4.0,168,-108,0.4865,3.0,0,0,1,2,0.3333,4,+90
FAC002085,CLI0013,0,2023-10-18,78079.18,60,8,0,0,1,0,0,0,0,0,0,16,25.75,2.33,0.1667,45410.7,1.7194,0,0,,0,60,0.4865,,0,0,0,2,0.3333,4,+90
FAC002085,CLI0013,1,2023-12-12,78079.18,60,8,0,0,1,0,0,0,0,0,0,16,25.75,2.33,0.1667,45410.7,1.7194,0,1,55.0,55,5,0.4865,6.0,1,0,0,2,0.3333,4,+90
FAC002085,CLI0013,2,2023-12-31,78079.18,60,8,0,0,1,0,0,0,0,0,0,16,25.75,2.33,0.1667,45410.7,1.7194,0,2,19.0,74,-14,0.4865,6.0,2,0,0,2,0.3333,4,+90
FAC002085,CLI0013,3,2024-01-05,78079.18,60,8,0,0,1,0,0,0,0,0,0,16,25.75,2.33,0.1667,45410.7,1.7194,0,3,5.0,79,-19,0.4865,6.0,3,0,0,2,0.3333,4,+90
FAC002085,CLI0013,4,2024-02-17,78079.18,60,8,0,0,1,0,0,0,0,0,0,16,25.75,2.33,0.1667,45410.7,1.7194,0,4,43.0,122,-62,0.4865,6.0,4,0,0,2,0.3333,4,+90
FAC002085,CLI0013,5,2024-02-22,78079.18,60,8,0,0,1,0,0,0,0,0,0,16,25.75,2.33,0.1667,45410.7,1.7194,0,5,5.0,127,-67,0.4865,5.0,5,0,0,2,0.3333,4,+90
FAC002085,CLI0013,6,2024-02-26,78079.18,60,8,0,0,1,0,0,0,0,0,0,16,25.75,2.33,0.1667,45410.7,1.7194,0,6,4.0,131,-71,0.4865,5.0,6,0,0,2,0.3333,4,+90
FAC002085,CLI0013,7,2024-02-29,78079.18,60,8,0,0,1,0,0,0,0,0,0,16,25.75,2.33,0.1667,45410.7,1.7194,0,7,3.0,134,-74,0.4865,8.0,0,0,0,2,0.3333,4,+90
FAC002236,CLI0013,0,2023-11-07,61331.87,45,8,0,0,1,0,0,0,0,0,0,17,24.92,6.67,0.1538,47332.37,1.2958,0,0,,0,45,0.475,,0,0,0,2,0.3333,4,+90
FAC002236,CLI0013,1,2023-12-11,61331.87,45,8,0,0,1,0,0,0,0,0,0,17,24.92,6.67,0.1538,47332.37,1.2958,0,1,34.0,34,11,0.475,6.0,1,0,0,2,0.3333,4,+90
FAC002236,CLI0013,2,2023-12-30,61331.87,45,8,0,0,1,0,0,0,0,0,0,17,24.92,6.67,0.1538,47332.37,1.2958,0,2,19.0,53,-8,0.475,6.0,2,0,0,2,0.3333,4,+90
FAC002236,CLI0013,3,2024-02-26,61331.87,45,8,0,0,1,0,0,0,0,0,0,17,24.92,6.67,0.1538,47332.37,1.2958,0,3,58.0,111,-66,0.475,6.0,3,0,0,2,0.3333,4,+90
FAC002236,CLI0013,4,2024-02-27,61331.87,45,8,0,0,1,0,0,0,0,0,0,17,24.92,6.67,0.1538,47332.37,1.2958,0,4,1.0,112,-67,0.475,6.0,4,0,0,2,0.3333,4,+90
FAC002236,CLI0013,5,2024-02-28,61331.87,45,8,0,0,1,0,0,0,0,0,0,17,24.92,6.67,0.1538,47332.37,1.2958,0,5,1.0,113,-68,0.475,5.0,5,0,0,2,0.3333,4,+90
FAC002246,CLI0013,0,2023-11-08,26891.04,30,8,0,0,1,0,0,0,0,0,0,18,24.92,6.67,0.1538,48110.12,0.5589,0,0,,0,30,0.475,,0,0,0,2,0.3333,4,+90
FAC002246,CLI0013,1,2023-12-30,26891.04,30,8,0,0,1,0,0,0,0,0,0,18,24.92,6.67,0.1538,48110.12,0.5589,0,1,52.0,52,-22,0.475,3.0,0,0,0,2,0.3333,4,+90
FAC002246,CLI0013,2,2024-01-10,26891.04,30,8,0,0,1,0,0,0,0,0,0,18,24.92,6.67,0.1538,48110.12,0.5589,0,2,11.0,63,-33,0.475,6.0,1,0,0,2,0.3333,4,+90
FAC002246,CLI0013,3,2024-01-22,26891.04,30,8,0,0,1,0,0,0,0,0,0,18,24.92,6.67,0.1538,48110.12,0.5589,0,3,12.0,75,-45,0.475,6.0,2,0,0,2,0.3333,4,+90
FAC002246,CLI0013,4,2024-01-25,26891.04,30,8,0,0,1,0,0,0,0,0,0,18,24.92,6.67,0.1538,48110.12,0.5589,0,4,3.0,78,-48,0.475,8.0,0,0,0,2,0.3333,4,+90
FAC002246,CLI0013,5,2024-01-27,26891.04,30,8,0,0,1,0,0,0,0,0,0,18,24.92,6.67,0.1538,48110.12,0.5589,0,5,2.0,80,-50,0.475,5.0,1,0,0,2,0.3333,4,+90
FAC002246,CLI0013,6,2024-02-03,26891.04,30,8,0,0,1,0,0,0,0,0,0,18,24.92,6.67,0.1538,48110.12,0.5589,0,6,7.0,87,-57,0.475,5.0,2,0,0,2,0.3333,4,+90
FAC002385,CLI0013,0,2023-11-27,11556.71,90,8,0,0,1,0,0,0,0,0,0,19,24.92,6.67,0.1538,46993.33,0.2459,0,0,,0,90,0.4773,,0,0,0,3,0.25,4,+60
FAC002385,CLI0013,1,2024-01-23,11556.71,90,8,0,0,1,0,0,0,0,0,0,19,24.92,6.67,0.1538,46993.33,0.2459,0,1,57.0,57,33,0.4773,2.0,0,0,1,3,0.25,4,+60
FAC002385,CLI0013,2,2024-03-03,11556.71,90,8,0,0,1,0,0,0,0,0,0,19,24.92,6.67,0.1538,46993.33,0.2459,0,2,40.0,97,-7,0.4773,6.0,1,0,1,3,0.25,4,+60
FAC002385,CLI0013,3,2024-03-08,11556.71,90,8,0,0,1,0,0,0,0,0,0,19,24.92,6.67,0.1538,46993.33,0.2459,0,3,5.0,102,-12,0.4773,3.0,0,0,1,3,0.25,4,+60
FAC002385,CLI0013,4,2024-03-12,11556.71,90,8,0,0,1,0,0,0,0,0,0,19,24.92,6.67,0.1538,46993.33,0.2459,0,4,4.0,106,-16,0.4773,6.0,1,0,0,3,0.25,4,+60
FAC002385,CLI0013,5,2024-03-13,11556.71,90,8,0,0,1,0,0,0,0,0,0,19,24.92,6.67,0.1538,46993.33,0.2459,0,5,1.0,107,-17,0.4773,8.0,0,0,0,3,0.25,4,+60
FAC002385,CLI0013,6,2024-03-15,11556.71,90,8,0,0,1,0,0,0,0,0,0,19,24.92,6.67,0.1538,46993.33,0.2459,0,6,2.0,109,-19,0.4773,5.0,1,0,0,3,0.25,4,+60
FAC002550,CLI0013,0,2023-12-19,21337.67,90,8,0,0,1,0,0,0,0,0,0,20,26.93,22.67,0.1429,45221.5,0.4718,0,0,,0,90,0.4314,,0,0,0,3,0.25,4,+90
FAC002550,CLI0013,1,2024-01-12,21337.67,90,8,0,0,1,0,0,0,0,0,0,20,26.93,22.67,0.1429,45221.5,0.4718,0,1,24.0,24,66,0.4314,6.0,1,0,0,3,0.25,4,+90
FAC002550,CLI0013,2,2024-03-22,21337.67,90,8,0,0,1,0,0,0,0,0,0,20,26.93,22.67,0.1429,45221.5,0.4718,0,2,70.0,94,-4,0.4314,6.0,2,0,0,3,0.25,4,+90
FAC002550,CLI0013,3,2024-05-02,21337.67,90,8,0,0,1,0,0,0,0,0,0,20,26.93,22.67,0.1429,45221.5,0.4718,0,3,41.0,135,-45,0.4314,3.0,0,0,0,3,0.25,4,+90
FAC002550,CLI0013,4,2024-05-17,21337.67,90,8,0,0,1,0,0,0,0,0,0,20,26.93,22.67,0.1429,45221.5,0.4718,0,4,15.0,150,-60,0.4314,6.0,1,0,0,3,0.25,4,+90
FAC002550,CLI0013,5,2024-05-20,21337.67,90,8,0,0,1,0,0,0,0,0,0,20,26.93,22.67,0.1429,45221.5,0.4718,0,5,3.0,153,-63,0.4314,2.0,0,0,1,3,0.25,4,+90
FAC002550,CLI0013,6,2024-05-25,21337.67,90,8,0,0,1,0,0,0,0,0,0,20,26.93,22.67,0.1429,45221.5,0.4718,0,6,5.0,158,-68,0.4314,3.0,0,0,0,3,0.25,4,+90
FAC002567,CLI0013,0,2023-12-21,5947.21,30,8,0,0,1,0,0,0,0,0,0,21,26.93,22.67,0.1429,44084.17,0.1349,0,0,,0,30,0.4231,,0,0,0,3,0.25,4,+30
FAC002567,CLI0013,1,2024-02-11,5947.21,30,8,0,0,1,0,0,0,0,0,0,21,26.93,22.67,0.1429,44084.17,0.1349,0,1,52.0,52,-22,0.4231,6.0,1,0,0,3,0.25,4,+30
FAC002567,CLI0013,2,2024-02-13,5947.21,30,8,0,0,1,0,0,0,0,0,0,21,26.93,22.67,0.1429,44084.17,0.1349,0,2,2.0,54,-24,0.4231,6.0,2,0,0,3,0.25,4,+30
FAC002567,CLI0013,3,2024-02-15,5947.21,30,8,0,0,1,0,0,0,0,0,0,21,26.93,22.67,0.1429,44084.17,0.1349,0,3,2.0,56,-26,0.4231,6.0,3,0,0,3,0.25,4,+30
FAC003238,CLI0013,0,2024-03-19,69404.78,90,8,0,0,1,0,0,0,0,0,0,22,37.58,57.33,0.1053,42350.68,1.6388,1,0,,0,90,0.3793,,0,0,0,4,0.2,6,+30
FAC003238,CLI0013,1,2024-06-24,69404.78,90,8,0,0,1,0,0,0,0,0,0,22,37.58,57.33,0.1053,42350.68,1.6388,1,1,97.0,97,-7,0.3793,6.0,1,0,0,4,0.2,6,+30
FAC003238,CLI0013,2,2024-06-25,69404.78,90,8,0,0,1,0,0,0,0,0,0,22,37.58,57.33,0.1053,42350.68,1.6388,1,2,1.0,98,-8,0.3793,8.0,0,0,0,4,0.2,6,+30
FAC003744,CLI0013,0,2024-05-29,21365.08,90,8,0,0,1,0,0,0,0,0,0,23,41.19,44.0,0.0952,43526.94,0.4908,0,0,,0,90,0.4043,,0,0,0,6,0.1429,7,+90
FAC003744,CLI0013,1,2024-07-26,21365.08,90,8,0,0,1,0,0,0,0,0,0,23,41.19,44.0,0.0952,43526.94,0.4908,0,1,58.0,58,32,0.4043,6.0,1,0,0,6,0.1429,7,+90
FAC003744,CLI0013,2,2024-09-03,21365.08,90,8,0,0,1,0,0,0,0,0,0,23,41.19,44.0,0.0952,43526.94,0.4908,0,2,39.0,97,-7,0.4043,8.0,0,0,0,6,0.1429,7,+90
FAC003744,CLI0013,3,2024-09-12,21365.08,90,8,0,0,1,0,0,0,0,0,0,23,41.19,44.0,0.0952,43526.94,0.4908,0,3,9.0,106,-16,0.4043,3.0,0,0,0,6,0.1429,7,+90
FAC003744,CLI0013,4,2024-09-25,21365.08,90,8,0,0,1,0,0,0,0,0,0,23,41.19,44.0,0.0952,43526.94,0.4908,0,4,13.0,119,-29,0.4043,4.0,0,1,0,6,0.1429,7,+90
FAC003744,CLI0013,5,2024-10-17,21365.08,90,8,0,0,1,0,0,0,0,0,0,23,41.19,44.0,0.0952,43526.94,0.4908,0,5,22.0,141,-51,0.4043,5.0,1,1,0,6,0.1429,7,+90
FAC003744,CLI0013,6,2024-10-22,21365.08,90,8,0,0,1,0,0,0,0,0,0,23,41.19,44.0,0.0952,43526.94,0.4908,0,6,5.0,146,-56,0.4043,5.0,2,1,0,6,0.1429,7,+90
FAC003744,CLI0013,7,2024-11-13,21365.08,90,8,0,0,1,0,0,0,0,0,0,23,41.19,44.0,0.0952,43526.94,0.4908,0,7,22.0,168,-78,0.4043,4.0,0,1,0,6,0.1429,7,+90
FAC003744,CLI0013,8,2024-12-14,21365.08,90,8,0,0,1,0,0,0,0,0,0,23,41.19,44.0,0.0952,43526.94,0.4908,0,8,31.0,199,-109,0.4043,2.0,0,0,1,6,0.1429,7,+90
FAC003841,CLI0013,0,2024-06-14,65451.27,45,8,0,0,1,0,0,0,0,0,0,24,43.05,47.33,0.0909,42603.53,1.5363,0,0,,0,45,0.4043,,0,0,0,6,0.1429,7,+30
FAC003841,CLI0013,1,2024-08-06,65451.27,45,8,0,0,1,0,0,0,0,0,0,24,43.05,47.33,0.0909,42603.53,1.5363,0,1,53.0,53,-8,0.4043,3.0,0,0,0,6,0.1429,7,+30
FAC003841,CLI0013,2,2024-08-09,65451.27,45,8,0,0,1,0,0,0,0,0,0,24,43.05,47.33,0.0909,42603.53,1.5363,0,2,3.0,56,-11,0.4043,6.0,1,0,0,6,0.1429,7,+30
FAC003851,CLI0013,0,2024-06-15,16807.06,60,8,0,0,1,0,0,0,0,0,0,25,43.05,47.33,0.0909,43517.44,0.3862,0,0,,0,60,0.4043,,0,0,0,6,0.1429,7,+30
FAC003851,CLI0013,1,2024-08-06,16807.06,60,8,0,0,1,0,0,0,0,0,0,25,43.05,47.33,0.0909,43517.44,0.3862,0,1,52.0,52,8,0.4043,6.0,1,0,0,6,0.1429,7,+30
FAC003851,CLI0013,2,2024-08-23,16807.06,60,8,0,0,1,0,0,0,0,0,0,25,43.05,47.33,0.0909,43517.44,0.3862,0,2,17.0,69,-9,0.4043,6.0,2,0,0,6,0.1429,7,+30
