gestion_id,factura_id,cliente_id,fecha_gestion,canal,contacto_exitoso,resultado,motivo_no_pago,dias_mora_en_gestion
GES004634,FAC001873,CLI0157,2023-12-07,llamada,0,no_contesta,,21
GES004635,FAC001873,CLI0157,2023-12-11,llamada,1,promesa_de_pago,en_proceso_de_pago,25
GES004636,FAC001873,CLI0157,2023-12-13,visita,0,cliente_ausente,,27
GES004637,FAC001874,CLI0162,2023-10-18,whatsapp,1,confirma_pago,,0
GES004638,FAC001874,CLI0162,2023-11-05,email,1,disputa_monto,flujo_de_caja,4
GES004639,FAC001874,CLI0162,2023-11-22,llamada,1,promesa_de_pago,problemas_internos,21
GES004640,FAC001874,CLI0162,2023-11-27,llamada,1,en_proceso_interno,desconoce_deuda,26
GES004641,FAC001874,CLI0162,2023-12-12,visita,0,cliente_ausente,,41
GES004642,FAC001874,CLI0162,2023-12-21,visita,1,rechazo_pago,rechazo_total,50
GES004643,FAC001875,CLI0171,2023-09-30,whatsapp,1,promesa_de_pago,,0
GES004644,FAC001875,CLI0171,2024-01-09,email,0,no_contesta,,24
GES004645,FAC001875,CLI0171,2024-01-28,llamada,0,no_contesta,,43
GES004646,FAC001876,CLI0054,2023-11-03,whatsapp,1,disputa_monto,desconoce_deuda,1
GES004647,FAC001876,CLI0054,2023-11-13,email,0,no_contesta,,11
GES004648,FAC001876,CLI0054,2023-12-05,llamada,1,promesa_de_pago,en_proceso_de_pago,33
GES004649,FAC001878,CLI0105,2023-09-25,whatsapp,1,promesa_de_pago,,0
GES004650,FAC001878,CLI0105,2023-11-19,email,1,disputa_monto,promete_pagar,32
GES004651,FAC001878,CLI0105,2023-11-21,llamada,0,no_contesta,,34
GES004652,FAC001878,CLI0105,2023-11-23,llamada,0,no_contesta,,36
GES004653,FAC001879,CLI0170,2023-10-16,whatsapp,1,confirma_pago,,0
GES004654,FAC001881,CLI0038,2023-09-26,whatsapp,1,confirma_pago,,0
GES004655,FAC001882,CLI0065,2023-11-04,whatsapp,0,no_contesta,,1
GES004656,FAC001882,CLI0065,2023-11-13,email,1,rechazo_pago,en_proceso_de_pago,10
GES004657,FAC001882,CLI0065,2023-11-14,llamada,1,en_proceso_interno,en_proceso_de_pago,11
GES004658,FAC001882,CLI0065,2023-11-22,llamada,1,confirma_pago,,19
GES004659,FAC001882,CLI0065,2023-11-23,visita,1,confirma_pago,,20
GES004660,FAC001885,CLI0105,2023-09-24,whatsapp,1,promesa_de_pago,,0
GES004661,FAC001885,CLI0105,2023-10-25,email,1,en_proceso_interno,promete_pagar,6
GES004662,FAC001885,CLI0105,2023-10-29,llamada,1,rechazo_pago,en_proceso_de_pago,10
GES004663,FAC001885,CLI0105,2023-11-03,llamada,0,no_contesta,,15
GES004664,FAC001885,CLI0105,2023-11-17,visita,0,cliente_ausente,,29
GES004665,FAC001885,CLI0105,2023-11-27,visita,0,cliente_ausente,,39
GES004666,FAC001885,CLI0105,2023-12-05,carta_notarial,1,rechazo_pago,disputa_factura,47
GES004667,FAC001885,CLI0105,2023-12-27,carta_notarial,0,cliente_ausente,,69
GES004668,FAC001886,CLI0151,2023-10-25,whatsapp,0,numero_invalido,,0
GES004669,FAC001886,CLI0151,2023-11-19,email,0,no_contesta,,0
GES004670,FAC001886,CLI0151,2023-12-30,llamada,0,no_contesta,,12
GES004671,FAC001886,CLI0151,2024-01-01,llamada,0,no_contesta,,14
GES004672,FAC001886,CLI0151,2024-01-03,visita,0,cliente_ausente,,16
GES004673,FAC001886,CLI0151,2024-01-04,visita,0,cliente_ausente,,17
GES004674,FAC001886,CLI0151,2024-01-28,carta_notarial,1,disputa_monto,en_proceso_de_pago,41
GES004675,FAC001886,CLI0151,2024-02-21,carta_notarial,0,cliente_ausente,,65
GES004676,FAC001887,CLI0196,2023-10-06,whatsapp,1,confirma_pago,,0
GES004677,FAC001887,CLI0196,2023-11-24,email,0,no_contesta,,6
GES004678,FAC001887,CLI0196,2023-12-05,llamada,1,promesa_de_pago,flujo_de_caja,17
GES004679,FAC001887,CLI0196,2023-12-06,llamada,0,no_contesta,,18
GES004680,FAC001888,CLI0197,2023-11-04,whatsapp,0,no_contesta,,1
GES004681,FAC001888,CLI0197,2023-11-13,email,0,no_contesta,,10
GES004682,FAC001888,CLI0197,2023-11-14,llamada,1,pagado,,11
GES004683,FAC001889,CLI0034,2023-12-20,whatsapp,1,rechazo_pago,flujo_de_caja,1
GES004684,FAC001889,CLI0034,2023-12-24,email,0,no_contesta,,5
GES004685,FAC001889,CLI0034,2024-01-28,llamada,1,disputa_monto,flujo_de_caja,40
GES004686,FAC001889,CLI0034,2024-02-15,llamada,0,no_contesta,,58
GES004687,FAC001889,CLI0034,2024-02-22,visita,0,cliente_ausente,,65
GES004688,FAC001889,CLI0034,2024-03-04,visita,1,rechazo_pago,problemas_internos,76
GES004689,FAC001889,CLI0034,2024-03-14,carta_notarial,0,cliente_ausente,,86
GES004690,FAC001890,CLI0147,2023-10-09,whatsapp,1,en_proceso_interno,,0
GES004691,FAC001894,CLI0046,2023-12-21,whatsapp,1,confirma_pago,,1
GES004692,FAC001894,CLI0046,2023-12-22,email,0,no_contesta,,2
GES004693,FAC001896,CLI0064,2023-10-24,whatsapp,1,en_proceso_interno,,0
GES004694,FAC001896,CLI0064,2023-12-10,email,1,en_proceso_interno,promete_pagar,20
GES004695,FAC001897,CLI0097,2023-09-27,whatsapp,1,confirma_pago,,0
GES004696,FAC001898,CLI0131,2023-10-27,whatsapp,1,en_proceso_interno,,0
GES004697,FAC001899,CLI0154,2023-10-01,whatsapp,1,confirma_pago,,0
GES004698,FAC001899,CLI0154,2023-10-28,email,0,no_contesta,,7
GES004699,FAC001899,CLI0154,2023-11-05,llamada,0,numero_invalido,,15
GES004700,FAC001899,CLI0154,2023-11-06,llamada,1,pagado,,16
GES004701,FAC001899,CLI0154,2023-11-29,visita,0,cliente_ausente,,39
GES004702,FAC001899,CLI0154,2023-12-06,visita,1,en_proceso_interno,problemas_internos,46
GES004703,FAC001900,CLI0186,2023-10-18,whatsapp,1,promesa_de_pago,,0
GES004704,FAC001900,CLI0186,2023-11-07,email,0,no_contesta,,2
GES004705,FAC001900,CLI0186,2023-11-20,llamada,1,en_proceso_interno,disputa_factura,15
GES004706,FAC001901,CLI0001,2023-11-24,whatsapp,1,en_proceso_interno,flujo_de_caja,3
GES004707,FAC001902,CLI0131,2023-10-07,whatsapp,0,no_contesta,,0
GES004708,FAC001902,CLI0131,2023-10-24,email,0,no_contesta,,2
GES004709,FAC001902,CLI0131,2023-10-25,llamada,0,no_contesta,,3
GES004710,FAC001902,CLI0131,2023-10-28,llamada,1,en_proceso_interno,rechazo_total,6
GES004711,FAC001902,CLI0131,2023-11-07,visita,1,confirma_pago,,16
GES004712,FAC001903,CLI0186,2023-09-27,whatsapp,0,no_contesta,,0
GES004713,FAC001903,CLI0186,2023-11-13,email,1,promesa_de_pago,problemas_internos,7
GES004714,FAC001904,CLI0187,2023-10-28,whatsapp,1,en_proceso_interno,,0
GES004715,FAC001904,CLI0187,2023-11-19,email,1,disputa_monto,en_proceso_de_pago,13
GES004716,FAC001905,CLI0037,2023-11-14,whatsapp,1,confirma_pago,,0
GES004717,FAC001906,CLI0081,2023-10-25,whatsapp,1,en_proceso_interno,,0
GES004718,FAC001906,CLI0081,2023-11-08,email,1,rechazo_pago,desconoce_deuda,1
GES004719,FAC001906,CLI0081,2023-11-14,llamada,0,no_contesta,,7
GES004720,FAC001906,CLI0081,2023-11-23,llamada,1,promesa_de_pago,flujo_de_caja,16
GES004721,FAC001906,CLI0081,2023-12-03,visita,1,promesa_de_pago,rechazo_total,26
GES004722,FAC001908,CLI0131,2023-10-16,whatsapp,1,en_proceso_interno,,0
GES004723,FAC001909,CLI0151,2023-11-25,whatsapp,0,no_contesta,,3
GES004724,FAC001909,CLI0151,2023-11-29,email,1,confirma_pago,,7
GES004725,FAC001909,CLI0151,2023-11-30,llamada,1,rechazo_pago,promete_pagar,8
GES004726,FAC001909,CLI0151,2023-12-21,llamada,0,no_contesta,,29
GES004727,FAC001909,CLI0151,2023-12-26,visita,0,cliente_ausente,,34
GES004728,FAC001911,CLI0032,2023-12-14,whatsapp,1,confirma_pago,,0
GES004729,FAC001912,CLI0051,2023-10-15,whatsapp,1,promesa_de_pago,,0
GES004730,FAC001912,CLI0051,2023-11-29,email,0,no_contesta,,6
GES004731,FAC001912,CLI0051,2023-12-16,llamada,0,no_contesta,,23
GES004732,FAC001914,CLI0105,2023-12-01,whatsapp,0,numero_invalido,,8
GES004733,FAC001915,CLI0127,2023-10-23,whatsapp,0,no_contesta,,0
GES004734,FAC001915,CLI0127,2023-11-27,email,0,no_contesta,,4
GES004735,FAC001915,CLI0127,2023-12-07,llamada,1,rechazo_pago,flujo_de_caja,14
GES004736,FAC001915,CLI0127,2023-12-14,llamada,0,no_contesta,,21
GES004737,FAC001915,CLI0127,2023-12-23,visita,0,cliente_ausente,,30
GES004738,FAC001915,CLI0127,2024-01-06,visita,1,rechazo_pago,promete_pagar,44
GES004739,FAC001915,CLI0127,2024-01-10,carta_notarial,0,cliente_ausente,,48
GES004740,FAC001915,CLI0127,2024-01-24,carta_notarial,1,rechazo_pago,desconoce_deuda,62
GES004741,FAC001915,CLI0127,2024-02-04,carta_notarial,1,disputa_monto,problemas_internos,73
GES004742,FAC001917,CLI0135,2023-09-30,whatsapp,0,no_contesta,,0
GES004743,FAC001917,CLI0135,2023-11-07,email,0,no_contesta,,14
GES004744,FAC001917,CLI0135,2023-11-21,llamada,1,confirma_pago,,28
GES004745,FAC001917,CLI0135,2023-11-24,llamada,0,no_contesta,,31
GES004746,FAC001917,CLI0135,2023-12-02,visita,0,cliente_ausente,,39
GES004747,FAC001917,CLI0135,2023-12-22,visita,1,disputa_monto,disputa_factura,59
GES004748,FAC001917,CLI0135,2023-12-25,carta_notarial,0,cliente_ausente,,62
GES004749,FAC001917,CLI0135,2024-01-05,carta_notarial,0,cliente_ausente,,73
GES004750,FAC001917,CLI0135,2024-01-10,carta_notarial,0,cliente_ausente,,78
GES004751,FAC001917,CLI0135,2024-01-11,carta_notarial,0,cliente_ausente,,79
GES004752,FAC001918,CLI0145,2023-11-05,whatsapp,1,pagado,,12
GES004753,FAC001918,CLI0145,2023-11-13,email,1,disputa_monto,disputa_factura,20
GES004754,FAC001918,CLI0145,2023-11-25,llamada,1,rechazo_pago,disputa_factura,32
GES004755,FAC001918,CLI0145,2023-12-13,llamada,0,no_contesta,,50
GES004756,FAC001918,CLI0145,2023-12-22,visita,0,cliente_ausente,,59
GES004757,FAC001918,CLI0145,2023-12-25,visita,1,promesa_de_pago,en_proceso_de_pago,62
GES004758,FAC001918,CLI0145,2024-01-03,carta_notarial,1,confirma_pago,,71
GES004759,FAC001918,CLI0145,2024-01-12,carta_notarial,0,cliente_ausente,,80
GES004760,FAC001919,CLI0160,2023-10-08,whatsapp,1,disputa_monto,,0
GES004761,FAC001919,CLI0160,2023-11-06,email,0,no_contesta,,13
GES004762,FAC001919,CLI0160,2023-11-10,llamada,1,pagado,,17
GES004763,FAC001919,CLI0160,2023-11-23,llamada,1,en_proceso_interno,desconoce_deuda,30
GES004764,FAC001919,CLI0160,2023-12-04,visita,0,cliente_ausente,,41
GES004765,FAC001919,CLI0160,2023-12-23,visita,1,rechazo_pago,en_proceso_de_pago,60
GES004766,FAC001919,CLI0160,2023-12-25,carta_notarial,1,pagado,,62
GES004767,FAC001919,CLI0160,2024-01-04,carta_notarial,0,cliente_ausente,,72
GES004768,FAC001920,CLI0191,2023-10-22,whatsapp,1,disputa_monto,,0
GES004769,FAC001921,CLI0019,2023-11-10,whatsapp,0,no_contesta,,1
GES004770,FAC001921,CLI0019,2023-11-16,email,0,no_contesta,,7
GES004771,FAC001921,CLI0019,2023-11-28,llamada,1,promesa_de_pago,desconoce_deuda,19
GES004772,FAC001921,CLI0019,2023-12-08,llamada,1,rechazo_pago,rechazo_total,29
GES004773,FAC001922,CLI0034,2024-01-06,whatsapp,0,no_contesta,,13
GES004774,FAC001922,CLI0034,2024-01-10,email,0,no_contesta,,17
GES004775,FAC001922,CLI0034,2024-02-23,llamada,0,no_contesta,,61
GES004776,FAC001922,CLI0034,2024-03-18,llamada,0,numero_invalido,,85
GES004777,FAC001922,CLI0034,2024-03-23,visita,1,pagado,,90
GES004778,FAC001922,CLI0034,2024-03-26,visita,1,rechazo_pago,en_proceso_de_pago,93
GES004779,FAC001923,CLI0037,2023-09-28,whatsapp,1,confirma_pago,,0
GES004780,FAC001923,CLI0037,2023-10-27,email,1,disputa_monto,flujo_de_caja,2
GES004781,FAC001923,CLI0037,2023-10-30,llamada,0,no_contesta,,5
GES004782,FAC001924,CLI0048,2023-11-13,whatsapp,1,disputa_monto,desconoce_deuda,4
GES004783,FAC001924,CLI0048,2023-11-15,email,1,en_proceso_interno,en_proceso_de_pago,6
GES004784,FAC001924,CLI0048,2023-11-30,llamada,1,pagado,,21
GES004785,FAC001925,CLI0075,2023-10-06,whatsapp,1,disputa_monto,,0
GES004786,FAC001925,CLI0075,2023-10-26,email,0,no_contesta,,1
GES004787,FAC001925,CLI0075,2023-11-05,llamada,0,no_contesta,,11
GES004788,FAC001925,CLI0075,2023-11-06,llamada,0,no_contesta,,12
GES004789,FAC001925,CLI0075,2023-11-12,visita,1,pagado,,18
GES004790,FAC001925,CLI0075,2023-11-24,visita,0,cliente_ausente,,30
GES004791,FAC001925,CLI0075,2023-12-30,carta_notarial,1,rechazo_pago,desconoce_deuda,66
GES004792,FAC001925,CLI0075,2024-01-13,carta_notarial,0,cliente_ausente,,80
GES004793,FAC001925,CLI0075,2024-01-14,carta_notarial,1,disputa_monto,rechazo_total,81
GES004794,FAC001926,CLI0086,2023-12-17,whatsapp,1,promesa_de_pago,desconoce_deuda,23
GES004795,FAC001926,CLI0086,2023-12-21,email,0,no_contesta,,27
GES004796,FAC001926,CLI0086,2023-12-23,llamada,1,promesa_de_pago,disputa_factura,29
GES004797,FAC001927,CLI0135,2023-10-31,whatsapp,0,no_contesta,,0
GES004798,FAC001927,CLI0135,2023-12-10,email,1,rechazo_pago,desconoce_deuda,16
GES004799,FAC001927,CLI0135,2024-01-23,llamada,0,numero_invalido,,60
GES004800,FAC001927,CLI0135,2024-01-27,llamada,0,no_contesta,,64
GES004801,FAC001927,CLI0135,2024-02-19,visita,0,cliente_ausente,,87
GES004802,FAC001928,CLI0141,2023-10-14,whatsapp,1,disputa_monto,,0
GES004803,FAC001928,CLI0141,2023-12-27,email,0,no_contesta,,3
GES004804,FAC001928,CLI0141,2024-01-03,llamada,0,numero_invalido,,10
GES004805,FAC001928,CLI0141,2024-01-11,llamada,1,rechazo_pago,desconoce_deuda,18
GES004806,FAC001928,CLI0141,2024-01-21,visita,1,disputa_monto,promete_pagar,28
GES004807,FAC001928,CLI0141,2024-02-15,visita,0,cliente_ausente,,53
GES004808,FAC001928,CLI0141,2024-03-01,carta_notarial,0,cliente_ausente,,68
GES004809,FAC001928,CLI0141,2024-03-04,carta_notarial,1,rechazo_pago,flujo_de_caja,71
GES004810,FAC001928,CLI0141,2024-03-30,carta_notarial,1,en_proceso_interno,desconoce_deuda,97
GES004811,FAC001928,CLI0141,2024-04-01,carta_notarial,1,disputa_monto,flujo_de_caja,99
GES004812,FAC001929,CLI0165,2023-10-17,whatsapp,1,confirma_pago,,0
GES004813,FAC001931,CLI0193,2023-10-30,whatsapp,0,no_contesta,,5
GES004814,FAC001931,CLI0193,2023-11-21,email,1,rechazo_pago,rechazo_total,27
GES004815,FAC001931,CLI0193,2023-12-02,llamada,1,pagado,,38
GES004816,FAC001931,CLI0193,2023-12-04,llamada,1,promesa_de_pago,en_proceso_de_pago,40
GES004817,FAC001931,CLI0193,2023-12-19,visita,0,cliente_ausente,,55
GES004818,FAC001932,CLI0055,2023-11-16,whatsapp,1,en_proceso_interno,en_proceso_de_pago,6
GES004819,FAC001932,CLI0055,2023-11-18,email,1,promesa_de_pago,promete_pagar,8
GES004820,FAC001932,CLI0055,2023-11-26,llamada,0,no_contesta,,16
GES004821,FAC001933,CLI0030,2023-10-06,whatsapp,1,confirma_pago,,0
GES004822,FAC001934,CLI0045,2023-10-18,whatsapp,0,no_contesta,,0
GES004823,FAC001934,CLI0045,2023-11-05,email,0,no_contesta,,9
GES004824,FAC001934,CLI0045,2023-11-16,llamada,0,no_contesta,,20
GES004825,FAC001936,CLI0002,2023-10-27,whatsapp,1,promesa_de_pago,,0
GES004826,FAC001936,CLI0002,2023-12-30,email,0,no_contesta,,33
GES004827,FAC001936,CLI0002,2023-12-31,llamada,0,no_contesta,,34
GES004828,FAC001936,CLI0002,2024-01-05,llamada,0,no_contesta,,39
GES004829,FAC001936,CLI0002,2024-02-02,visita,1,en_proceso_interno,promete_pagar,67
GES004830,FAC001936,CLI0002,2024-02-23,visita,0,cliente_ausente,,88
GES004831,FAC001937,CLI0036,2023-10-04,whatsapp,1,promesa_de_pago,,0
GES004832,FAC001937,CLI0036,2023-10-29,email,0,no_contesta,,1
GES004833,FAC001938,CLI0079,2023-11-08,whatsapp,1,promesa_de_pago,,0
GES004834,FAC001938,CLI0079,2023-11-16,email,0,no_contesta,,4
GES004835,FAC001938,CLI0079,2023-12-24,llamada,1,disputa_monto,problemas_internos,42
GES004836,FAC001938,CLI0079,2024-01-15,llamada,0,numero_invalido,,64
GES004837,FAC001938,CLI0079,2024-01-18,visita,1,disputa_monto,promete_pagar,67
GES004838,FAC001938,CLI0079,2024-01-23,visita,1,disputa_monto,promete_pagar,72
GES004839,FAC001939,CLI0084,2023-10-11,whatsapp,0,no_contesta,,0
GES004840,FAC001940,CLI0118,2023-11-09,whatsapp,0,no_contesta,,0
GES004841,FAC001940,CLI0118,2023-11-13,email,0,no_contesta,,1
GES004842,FAC001940,CLI0118,2023-11-15,llamada,0,no_contesta,,3
GES004843,FAC001941,CLI0136,2024-01-11,whatsapp,1,pagado,,15
GES004844,FAC001941,CLI0136,2024-01-18,email,0,no_contesta,,22
GES004845,FAC001941,CLI0136,2024-01-27,llamada,0,no_contesta,,31
GES004846,FAC001941,CLI0136,2024-02-15,llamada,1,confirma_pago,,50
GES004847,FAC001941,CLI0136,2024-02-25,visita,1,rechazo_pago,disputa_factura,60
GES004848,FAC001943,CLI0187,2023-10-01,whatsapp,0,no_contesta,,0
GES004849,FAC001943,CLI0187,2023-10-12,email,0,no_contesta,,0
GES004850,FAC001943,CLI0187,2023-12-03,llamada,0,no_contesta,,21
GES004851,FAC001943,CLI0187,2023-12-05,llamada,0,no_contesta,,23
GES004852,FAC001943,CLI0187,2023-12-22,visita,1,rechazo_pago,desconoce_deuda,40
GES004853,FAC001944,CLI0200,2023-12-03,whatsapp,0,no_contesta,,21
GES004854,FAC001944,CLI0200,2023-12-14,email,1,rechazo_pago,promete_pagar,32
GES004855,FAC001944,CLI0200,2023-12-20,llamada,0,no_contesta,,38
GES004856,FAC001944,CLI0200,2024-01-06,llamada,1,pagado,,55
GES004857,FAC001945,CLI0006,2023-10-10,whatsapp,0,no_contesta,,0
GES004858,FAC001947,CLI0034,2023-11-21,whatsapp,0,numero_invalido,,0
GES004859,FAC001947,CLI0034,2023-12-30,email,1,rechazo_pago,problemas_internos,2
GES004860,FAC001947,CLI0034,2024-01-25,llamada,0,no_contesta,,28
GES004861,FAC001947,CLI0034,2024-02-25,llamada,0,no_contesta,,59
GES004862,FAC001947,CLI0034,2024-03-28,visita,0,cliente_ausente,,91
GES004863,FAC001948,CLI0081,2023-11-06,whatsapp,0,no_contesta,,0
GES004864,FAC001948,CLI0081,2023-11-17,email,0,no_contesta,,4
GES004865,FAC001948,CLI0081,2023-12-04,llamada,1,rechazo_pago,disputa_factura,21
GES004866,FAC001948,CLI0081,2023-12-10,llamada,1,en_proceso_interno,en_proceso_de_pago,27
GES004867,FAC001948,CLI0081,2023-12-21,visita,0,cliente_ausente,,38
GES004868,FAC001949,CLI0107,2023-11-22,whatsapp,1,rechazo_pago,rechazo_total,9
GES004869,FAC001949,CLI0107,2023-12-13,email,0,no_contesta,,30
GES004870,FAC001949,CLI0107,2023-12-16,llamada,0,no_contesta,,33
GES004871,FAC001949,CLI0107,2023-12-19,llamada,1,en_proceso_interno,desconoce_deuda,36
GES004872,FAC001951,CLI0083,2023-11-02,whatsapp,1,en_proceso_interno,disputa_factura,3
GES004873,FAC001952,CLI0123,2023-10-25,whatsapp,0,no_contesta,,0
GES004874,FAC001953,CLI0176,2023-12-11,whatsapp,1,confirma_pago,,0
GES004875,FAC001954,CLI0191,2023-10-07,whatsapp,1,confirma_pago,,0
GES004876,FAC001954,CLI0191,2023-11-11,email,1,confirma_pago,,0
GES004877,FAC001954,CLI0191,2023-11-16,llamada,1,promesa_de_pago,rechazo_total,2
GES004878,FAC001954,CLI0191,2023-12-13,llamada,0,no_contesta,,29
GES004879,FAC001955,CLI0003,2023-12-06,whatsapp,0,no_contesta,,6
GES004880,FAC001955,CLI0003,2023-12-16,email,0,no_contesta,,16
GES004881,FAC001957,CLI0042,2023-10-24,whatsapp,1,en_proceso_interno,,0
GES004882,FAC001957,CLI0042,2023-10-26,email,0,no_contesta,,0
GES004883,FAC001957,CLI0042,2023-11-21,llamada,0,no_contesta,,6
GES004884,FAC001957,CLI0042,2023-12-07,llamada,1,confirma_pago,,22
GES004885,FAC001957,CLI0042,2023-12-29,visita,1,pagado,,44
GES004886,FAC001957,CLI0042,2023-12-31,visita,1,disputa_monto,en_proceso_de_pago,46
GES004887,FAC001958,CLI0065,2024-01-02,whatsapp,0,no_contesta,,3
GES004888,FAC001958,CLI0065,2024-01-06,email,1,confirma_pago,,7
GES004889,FAC001960,CLI0142,2024-01-06,whatsapp,1,en_proceso_interno,desconoce_deuda,7
GES004890,FAC001963,CLI0198,2024-01-02,whatsapp,1,promesa_de_pago,promete_pagar,3
GES004891,FAC001965,CLI0076,2023-11-20,whatsapp,0,no_contesta,,19
GES004892,FAC001965,CLI0076,2023-11-26,email,0,no_contesta,,25
GES004893,FAC001965,CLI0076,2023-12-06,llamada,1,en_proceso_interno,desconoce_deuda,35
GES004894,FAC001965,CLI0076,2024-01-26,llamada,1,rechazo_pago,disputa_factura,86
GES004895,FAC001965,CLI0076,2024-01-28,visita,1,en_proceso_interno,desconoce_deuda,88
GES004896,FAC001968,CLI0119,2023-10-30,whatsapp,1,promesa_de_pago,,0
GES004897,FAC001968,CLI0119,2023-12-17,email,1,disputa_monto,rechazo_total,16
GES004898,FAC001968,CLI0119,2023-12-30,llamada,1,en_proceso_interno,problemas_internos,29
GES004899,FAC001968,CLI0119,2024-01-14,llamada,1,rechazo_pago,problemas_internos,44
GES004900,FAC001968,CLI0119,2024-01-17,visita,1,disputa_monto,flujo_de_caja,47
GES004901,FAC001968,CLI0119,2024-01-20,visita,1,promesa_de_pago,desconoce_deuda,50
GES004902,FAC001968,CLI0119,2024-01-25,carta_notarial,1,rechazo_pago,en_proceso_de_pago,55
GES004903,FAC001968,CLI0119,2024-01-31,carta_notarial,1,rechazo_pago,flujo_de_caja,61
GES004904,FAC001968,CLI0119,2024-02-06,carta_notarial,1,rechazo_pago,problemas_internos,67
GES004905,FAC001969,CLI0135,2023-11-05,whatsapp,1,rechazo_pago,en_proceso_de_pago,4
GES004906,FAC001969,CLI0135,2023-11-14,email,0,no_contesta,,13
GES004907,FAC001969,CLI0135,2023-11-28,llamada,0,no_contesta,,27
GES004908,FAC001969,CLI0135,2023-12-14,llamada,1,rechazo_pago,flujo_de_caja,43
GES004909,FAC001969,CLI0135,2024-01-03,visita,0,cliente_ausente,,63
GES004910,FAC001969,CLI0135,2024-01-07,visita,1,disputa_monto,flujo_de_caja,67
GES004911,FAC001969,CLI0135,2024-01-09,carta_notarial,1,rechazo_pago,problemas_internos,69
GES004912,FAC001970,CLI0176,2024-01-11,whatsapp,1,pagado,,11
GES004913,FAC001971,CLI0189,2023-10-24,whatsapp,1,confirma_pago,,0
GES004914,FAC001972,CLI0022,2023-10-18,whatsapp,0,no_contesta,,0
GES004915,FAC001973,CLI0026,2023-11-20,whatsapp,0,no_contesta,,0
GES004916,FAC001973,CLI0026,2023-12-13,email,0,no_contesta,,11
GES004917,FAC001973,CLI0026,2023-12-24,llamada,1,promesa_de_pago,rechazo_total,22
GES004918,FAC001973,CLI0026,2023-12-26,llamada,0,no_contesta,,24
GES004919,FAC001974,CLI0036,2023-10-18,whatsapp,1,en_proceso_interno,,0
GES004920,FAC001974,CLI0036,2024-01-13,email,0,no_contesta,,57
GES004921,FAC001974,CLI0036,2024-01-15,llamada,1,confirma_pago,,59
GES004922,FAC001974,CLI0036,2024-02-07,llamada,1,confirma_pago,,82
GES004923,FAC001974,CLI0036,2024-02-08,visita,0,cliente_ausente,,83
GES004924,FAC001975,CLI0063,2023-10-18,whatsapp,1,en_proceso_interno,,0
GES004925,FAC001975,CLI0063,2023-11-14,email,0,no_contesta,,12
GES004926,FAC001975,CLI0063,2023-11-24,llamada,0,no_contesta,,22
GES004927,FAC001975,CLI0063,2023-12-16,llamada,1,promesa_de_pago,problemas_internos,44
GES004928,FAC001975,CLI0063,2023-12-20,visita,0,cliente_ausente,,48
GES004929,FAC001976,CLI0080,2023-10-26,whatsapp,1,confirma_pago,,0
GES004930,FAC001977,CLI0105,2024-01-13,whatsapp,1,en_proceso_interno,flujo_de_caja,12
GES004931,FAC001977,CLI0105,2024-01-27,email,0,no_contesta,,26
GES004932,FAC001977,CLI0105,2024-02-05,llamada,1,promesa_de_pago,en_proceso_de_pago,35
GES004933,FAC001977,CLI0105,2024-02-06,llamada,1,promesa_de_pago,disputa_factura,36
